date,open,high,low,close,adj_close,volume
2026-04-01 12:45:00,24186.75,24234.75,24050.0,24062.25,24062.25,12392
2026-04-01 13:00:00,24061.0,24083.75,24036.0,24066.5,24066.5,8401
2026-04-01 13:15:00,24066.25,24101.5,24054.0,24088.25,24088.25,6906
2026-04-01 13:30:00,24087.75,24194.75,24043.25,24096.25,24096.25,35464
2026-04-01 13:45:00,24094.75,24142.5,24058.75,24120.75,24120.75,21365
2026-04-01 14:00:00,24121.75,24178.0,24108.75,24165.75,24165.75,20877
2026-04-01 14:15:00,24165.25,24210.75,24152.0,24187.5,24187.5,18343
2026-04-01 14:30:00,24186.75,24244.5,24131.0,24205.5,24205.5,25132
2026-04-01 14:45:00,24206.25,24270.0,24176.0,24260.0,24260.0,16840
2026-04-01 15:00:00,24260.25,24286.75,24251.75,24266.25,24266.25,14670
2026-04-01 15:15:00,24266.75,24284.75,24248.5,24250.0,24250.0,11400
2026-04-01 15:30:00,24249.5,24293.0,24229.75,24290.5,24290.5,14023
2026-04-01 15:45:00,24290.0,24327.0,24281.25,24313.25,24313.25,10689
2026-04-01 16:00:00,24314.0,24326.25,24296.5,24301.75,24301.75,10727
2026-04-01 16:15:00,24301.25,24329.75,24294.5,24304.75,24304.75,8868
2026-04-01 16:30:00,24304.75,24327.75,24288.25,24325.5,24325.5,7001
2026-04-01 16:45:00,24325.25,24330.75,24312.75,24318.75,24318.75,4566
2026-04-01 17:00:00,24319.75,24348.25,24314.25,24342.0,24342.0,8386
2026-04-01 17:15:00,24342.0,24346.75,24329.0,24331.5,24331.5,5386
2026-04-01 17:30:00,24331.5,24341.0,24304.5,24311.25,24311.25,8126
2026-04-01 17:45:00,24310.75,24315.75,24265.5,24266.75,24266.75,8660
2026-04-01 18:00:00,24266.75,24273.5,24215.25,24227.0,24227.0,17935
2026-04-01 18:15:00,24227.0,24227.0,24140.5,24154.0,24154.0,20946
2026-04-01 18:30:00,24154.0,24204.75,24124.5,24180.5,24180.5,16451
2026-04-01 18:45:00,24180.0,24186.25,24147.25,24159.0,24159.0,10336
2026-04-01 19:00:00,24159.0,24202.0,24153.75,24193.0,24193.0,10194
2026-04-01 19:15:00,24193.0,24245.75,24182.0,24233.75,24233.75,11010
2026-04-01 19:30:00,24234.0,24255.75,24202.0,24229.5,24229.5,14215
